,number,value,datetime_start,datetime_complete,duration,params_batcher,params_hidden_dim,params_k,params_learning_rate,state
172,172,0.7931873804996711,2023-12-06 19:10:28.412775,2023-12-06 19:12:18.342907,0 days 00:01:49.930132,False,80,1,0.008563813830100893,COMPLETE
173,173,0.9968715190801726,2023-12-06 19:12:18.344906,2023-12-06 19:13:59.935169,0 days 00:01:41.590263,False,64,1,0.004296201103895598,COMPLETE
174,174,0.9914313557645613,2023-12-06 19:13:59.936169,2023-12-06 19:15:46.684794,0 days 00:01:46.748625,False,48,1,0.004340435373115108,COMPLETE
175,175,0.9899995230667938,2023-12-06 19:15:46.686298,2023-12-06 19:17:32.272309,0 days 00:01:45.586011,False,32,1,0.0011367532597865168,COMPLETE
176,176,-122.40507275752707,2023-12-06 19:17:32.274736,2023-12-06 19:19:21.563177,0 days 00:01:49.288441,False,64,1,0.0033732812378079284,COMPLETE
177,177,0.9686649916499,2023-12-06 19:19:21.564681,2023-12-06 19:21:15.331799,0 days 00:01:53.767118,False,32,1,0.004507355969852634,COMPLETE
178,178,0.9745253556134441,2023-12-06 19:21:15.332798,2023-12-06 19:22:52.615516,0 days 00:01:37.282718,False,48,3,0.005262926241286925,COMPLETE
179,179,0.9947903654361742,2023-12-06 19:22:52.617516,2023-12-06 19:24:15.857018,0 days 00:01:23.239502,True,80,1,0.0030414020441685507,COMPLETE
180,180,-1156.3899403416858,2023-12-06 19:24:15.858017,2023-12-06 19:25:37.028068,0 days 00:01:21.170051,True,16,1,0.002888618275933914,COMPLETE
181,181,0.9937773813743856,2023-12-06 19:25:37.029065,2023-12-06 19:27:00.137876,0 days 00:01:23.108811,True,80,1,0.0037217578118018467,COMPLETE
182,182,0.947780759594349,2023-12-06 19:27:00.138876,2023-12-06 19:28:22.258160,0 days 00:01:22.119284,True,64,1,0.0029704331732278303,COMPLETE
183,183,0.9935076265423024,2023-12-06 19:28:22.259160,2023-12-06 19:29:52.348840,0 days 00:01:30.089680,True,48,1,0.0020392306422377274,COMPLETE
184,184,0.9542767203464699,2023-12-06 19:29:52.349838,2023-12-06 19:31:15.359139,0 days 00:01:23.009301,True,32,1,0.00027810043655571447,COMPLETE
185,185,0.8546272552052155,2023-12-06 19:31:15.360137,2023-12-06 19:32:37.717834,0 days 00:01:22.357697,False,48,1,0.0033890496459745706,COMPLETE
186,186,0.9919054389500941,2023-12-06 19:32:37.719832,2023-12-06 19:34:01.105561,0 days 00:01:23.385729,False,64,1,0.001559004429290402,COMPLETE
187,187,0.989870425431034,2023-12-06 19:34:01.107565,2023-12-06 19:35:25.616245,0 days 00:01:24.508680,True,80,1,0.0009931876441432726,COMPLETE
188,188,0.9647345183368877,2023-12-06 19:35:25.617249,2023-12-06 19:36:49.888322,0 days 00:01:24.271073,False,32,1,0.004264815515619718,COMPLETE
189,189,-100.73082121879666,2023-12-06 19:36:49.890322,2023-12-06 19:38:13.168083,0 days 00:01:23.277761,False,64,4,0.001254265821517125,COMPLETE
190,190,-1157.838023727161,2023-12-06 19:38:13.170081,2023-12-06 19:39:33.478857,0 days 00:01:20.308776,False,16,1,0.0023977809725200558,COMPLETE
191,191,0.9928855800399367,2023-12-06 19:39:33.480857,2023-12-06 19:40:57.468367,0 days 00:01:23.987510,False,80,1,0.00820866948764928,COMPLETE
192,192,0.9928520377108091,2023-12-06 19:40:57.469368,2023-12-06 19:42:20.804656,0 days 00:01:23.335288,False,64,1,0.005942268203914045,COMPLETE
193,193,0.9860152067556275,2023-12-06 19:42:20.806655,2023-12-06 19:43:46.567137,0 days 00:01:25.760482,False,48,1,0.009631436601590422,COMPLETE
194,194,0.9937936703477593,2023-12-06 19:43:46.568598,2023-12-06 19:45:39.546732,0 days 00:01:52.978134,False,64,1,0.00527900843245547,COMPLETE
195,195,0.7419640313527516,2023-12-06 19:45:39.547731,2023-12-06 19:47:03.510786,0 days 00:01:23.963055,False,64,3,0.007250561457707563,COMPLETE
196,196,-0.09785518769637687,2023-12-06 19:47:03.512787,2023-12-06 19:48:30.312245,0 days 00:01:26.799458,False,192,1,0.0028071308232847213,COMPLETE
197,197,0.93351548722561,2023-12-06 19:48:30.313750,2023-12-06 19:50:10.557533,0 days 00:01:40.243783,False,240,1,0.003866154676919537,COMPLETE
198,198,0.990716254626221,2023-12-06 19:50:10.560536,2023-12-06 19:51:59.055739,0 days 00:01:48.495203,True,32,1,0.0017677850551828982,COMPLETE
199,199,0.9962350058380561,2023-12-06 19:51:59.056739,2023-12-06 19:53:43.872240,0 days 00:01:44.815501,False,48,1,0.0013711097214869413,COMPLETE
